8	7	8	9	7	6	7	8	7	6	5	6	7	8	9	11	6	5	4	6	8	10	5	6	4	3	2	3	4	5	6	7	4	3	1	2	3	4	5	6	2	1	0	2	3	4	5	4	3	2	1	2	3	4	5	6	5	4	3	2	3	4	6	7	5	4	3	4	5	5	4	5	8	9	6	8	9	10	11	12	8	10	11	9	10	11	13	14	9	10	11	14	13	11	12	15	13	14	16	13	14	14	16	17	16	18	19	18
10	9	8	7	9	8	7	6	9	8	7	6	5	6	7	9	8	7	6	4	6	8	7	4	6	5	4	3	2	3	4	5	6	5	3	2	1	2	3	4	4	3	2	0	1	2	3	6	5	4	3	2	1	2	3	4	7	6	5	4	3	2	4	5	7	6	5	4	3	7	6	5	6	7	8	6	7	8	9	10	8	8	9	9	8	9	11	12	11	10	9	12	11	13	12	13	13	12	14	15	14	16	18	15	18	16	17	18
11	10	9	8	10	9	8	7	10	9	8	7	6	5	6	8	9	8	7	5	5	7	8	3	7	6	5	4	3	2	3	4	7	6	4	3	2	1	2	3	5	4	3	1	0	1	2	7	6	5	4	3	2	1	2	3	8	7	6	5	4	3	3	4	8	7	6	5	4	8	7	6	5	6	9	5	6	7	8	9	9	7	8	10	9	8	10	11	12	11	10	11	10	14	13	12	14	13	13	16	15	17	19	16	19	17	16	19
12	11	10	9	11	10	9	8	11	10	9	8	7	6	5	7	10	9	8	6	4	6	9	4	8	7	6	5	4	3	2	3	8	7	5	4	3	2	1	2	6	5	4	2	1	0	1	8	7	6	5	4	3	2	1	2	9	8	7	6	5	4	2	3	9	8	7	6	5	9	8	7	4	5	10	6	5	6	7	8	10	8	7	11	10	9	9	10	13	12	11	10	11	15	14	11	15	14	12	17	16	18	20	17	20	18	17	20
13	12	11	10	12	11	10	9	12	11	10	9	8	7	6	6	11	10	9	7	5	5	10	5	9	8	7	6	5	4	3	2	9	8	6	5	4	3	2	1	7	6	5	3	2	1	0	9	8	7	6	5	4	3	2	1	10	9	8	7	6	5	3	2	10	9	8	7	6	10	9	8	5	4	11	7	6	5	6	7	11	9	8	12	11	10	8	9	14	13	12	9	12	16	15	12	16	15	13	18	17	19	21	18	21	19	18	21
12	11	12	13	9	10	11	12	7	8	9	10	11	12	13	15	6	7	8	10	12	14	5	10	4	5	6	7	8	9	10	11	2	3	5	6	7	8	9	10	2	3	4	6	7	8	9	0	1	2	3	4	5	6	7	8	1	2	3	4	5	6	8	9	3	4	5	6	7	5	6	7	10	11	6	10	11	12	13	14	10	12	13	11	12	13	15	16	11	12	13	16	15	13	14	17	15	16	18	15	16	16	16	19	18	20	21	20
11	10	11	12	8	9	10	11	6	7	8	9	10	11	12	14	5	6	7	9	11	13	4	9	3	4	5	6	7	8	9	10	3	2	4	5	6	7	8	9	1	2	3	5	6	7	8	1	0	1	2	3	4	5	6	7	2	1	2	3	4	5	7	8	2	3	4	5	6	4	5	6	9	10	5	9	10	11	12	13	9	11	12	10	11	12	14	15	10	11	12	15	14	12	13	16	14	15	17	14	15	15	15	18	17	19	20	19
10	9	10	11	7	8	9	10	7	6	7	8	9	10	11	13	6	5	6	8	10	12	5	8	4	3	4	5	6	7	8	9	4	3	3	4	5	6	7	8	2	1	2	4	5	6	7	2	1	0	1	2	3	4	5	6	3	2	1	2	3	4	6	7	3	2	3	4	5	3	4	5	8	9	4	8	9	10	11	12	8	10	11	9	10	11	13	14	9	10	11	14	13	11	12	15	13	14	16	13	14	14	14	17	16	18	19	18
9	8	9	10	8	7	8	9	8	7	6	7	8	9	10	12	7	6	5	7	9	11	6	7	5	4	3	4	5	6	7	8	5	4	2	3	4	5	6	7	3	2	1	3	4	5	6	3	2	1	0	1	2	3	4	5	4	3	2	1	2	3	5	6	4	3	2	3	4	4	3	4	7	8	5	7	8	9	10	11	7	9	10	8	9	10	12	13	8	9	10	13	12	10	11	14	12	13	15	12	13	13	15	16	15	17	18	17
10	9	8	9	9	8	7	8	9	8	7	6	7	8	9	11	8	7	6	6	8	10	7	6	6	5	4	3	4	5	6	7	6	5	3	2	3	4	5	6	4	3	2	2	3	4	5	4	3	2	1	0	1	2	3	4	5	4	3	2	1	2	4	5	5	4	3	2	3	5	4	3	6	7	6	6	7	8	9	10	6	8	9	7	8	9	11	12	9	8	9	12	11	11	10	13	11	12	14	13	12	14	16	15	16	16	17	16
11	10	9	8	10	9	8	7	10	9	8	7	6	7	8	10	9	8	7	5	7	9	8	5	7	6	5	4	3	4	5	6	7	6	4	3	2	3	4	5	5	4	3	1	2	3	4	5	4	3	2	1	0	1	2	3	6	5	4	3	2	1	3	4	6	5	4	3	2	6	5	4	5	6	7	5	6	7	8	9	7	7	8	8	7	8	10	11	10	9	8	11	10	12	11	12	12	11	13	14	13	15	17	14	17	15	16	17
12	11	10	9	11	10	9	8	11	10	9	8	7	6	7	9	10	9	8	6	6	8	9	4	8	7	6	5	4	3	4	5	8	7	5	4	3	2	3	4	6	5	4	2	1	2	3	6	5	4	3	2	1	0	1	2	7	6	5	4	3	2	2	3	7	6	5	4	3	7	6	5	4	5	8	4	5	6	7	8	8	6	7	9	8	7	9	10	11	10	9	10	9	13	12	11	13	12	12	15	14	16	18	15	18	16	15	18
13	12	11	10	12	11	10	9	12	11	10	9	8	7	6	8	11	10	9	7	5	7	10	5	9	8	7	6	5	4	3	4	9	8	6	5	4	3	2	3	7	6	5	3	2	1	2	7	6	5	4	3	2	1	0	1	8	7	6	5	4	3	1	2	8	7	6	5	4	8	7	6	3	4	9	5	4	5	6	7	9	7	6	10	9	8	8	9	12	11	10	9	10	14	13	10	14	13	11	16	15	17	19	16	19	17	16	19
14	13	12	11	13	12	11	10	13	12	11	10	9	8	7	7	12	11	10	8	6	6	11	6	10	9	8	7	6	5	4	3	10	9	7	6	5	4	3	2	8	7	6	4	3	2	1	8	7	6	5	4	3	2	1	0	9	8	7	6	5	4	2	1	9	8	7	6	5	9	8	7	4	3	10	6	5	4	5	6	10	8	7	11	10	9	7	8	13	12	11	8	11	15	14	11	15	14	12	17	16	18	20	17	20	18	17	20
13	12	13	14	10	11	12	13	8	9	10	11	12	13	14	16	7	8	9	11	13	15	6	11	5	6	7	8	9	10	11	12	3	4	6	7	8	9	10	11	3	4	5	7	8	9	10	1	2	3	4	5	6	7	8	9	0	1	2	3	4	5	7	8	2	3	4	5	6	4	5	6	9	10	5	9	10	11	12	13	9	11	12	10	11	12	14	15	10	11	12	15	14	12	13	16	14	15	17	14	15	15	15	18	17	19	20	19
12	11	12	13	9	10	11	12	7	8	9	10	11	12	13	15	6	7	8	10	12	14	5	10	4	5	6	7	8	9	10	11	4	3	5	6	7	8	9	10	2	3	4	6	7	8	9	2	1	2	3	4	5	6	7	8	1	0	1	2	3	4	6	7	1	2	3	4	5	3	4	5	8	9	4	8	9	10	11	12	8	10	11	9	10	11	13	14	9	10	11	14	13	11	12	15	13	14	16	13	14	14	14	17	16	18	19	18
11	10	11	12	8	9	10	11	8	7	8	9	10	11	12	14	7	6	7	9	11	13	6	9	5	4	5	6	7	8	9	10	5	4	4	5	6	7	8	9	3	2	3	5	6	7	8	3	2	1	2	3	4	5	6	7	2	1	0	1	2	3	5	6	2	1	2	3	4	2	3	4	7	8	3	7	8	9	10	11	7	9	10	8	9	10	12	13	8	9	10	13	12	10	11	14	12	13	15	12	13	13	13	16	15	17	18	17
10	9	10	11	9	8	9	10	9	8	7	8	9	10	11	13	8	7	6	8	10	12	7	8	6	5	4	5	6	7	8	9	6	5	3	4	5	6	7	8	4	3	2	4	5	6	7	4	3	2	1	2	3	4	5	6	3	2	1	0	1	2	4	5	3	2	1	2	3	3	2	3	6	7	4	6	7	8	9	10	6	8	9	7	8	9	11	12	7	8	9	12	11	9	10	13	11	12	14	11	12	12	14	15	14	16	17	16
11	10	9	10	10	9	8	9	10	9	8	7	8	9	10	12	9	8	7	7	9	11	8	7	7	6	5	4	5	6	7	8	7	6	4	3	4	5	6	7	5	4	3	3	4	5	6	5	4	3	2	1	2	3	4	5	4	3	2	1	0	1	3	4	4	3	2	1	2	4	3	2	5	6	5	5	6	7	8	9	5	7	8	6	7	8	10	11	8	7	8	11	10	10	9	12	10	11	13	12	11	13	15	14	15	15	16	15
12	11	10	9	11	10	9	8	11	10	9	8	7	8	9	11	10	9	8	6	8	10	9	6	8	7	6	5	4	5	6	7	8	7	5	4	3	4	5	6	6	5	4	2	3	4	5	6	5	4	3	2	1	2	3	4	5	4	3	2	1	0	2	3	5	4	3	2	1	5	4	3	4	5	6	4	5	6	7	8	6	6	7	7	6	7	9	10	9	8	7	10	9	11	10	11	11	10	12	13	12	14	16	13	16	14	15	16
14	13	12	11	13	12	11	10	13	12	11	10	9	8	7	9	12	11	10	8	6	8	11	6	10	9	8	7	6	5	4	5	10	9	7	6	5	4	3	4	8	7	6	4	3	2	3	8	7	6	5	4	3	2	1	2	7	6	5	4	3	2	0	1	7	6	5	4	3	7	6	5	2	3	8	4	3	4	5	6	8	6	5	9	8	7	7	8	11	10	9	8	9	13	12	9	13	12	10	15	14	16	18	15	18	16	15	18
15	14	13	12	14	13	12	11	14	13	12	11	10	9	8	8	13	12	11	9	7	7	12	7	11	10	9	8	7	6	5	4	11	10	8	7	6	5	4	3	9	8	7	5	4	3	2	9	8	7	6	5	4	3	2	1	8	7	6	5	4	3	1	0	8	7	6	5	4	8	7	6	3	2	9	5	4	3	4	5	9	7	6	10	9	8	6	7	12	11	10	7	10	14	13	10	14	13	11	16	15	17	19	16	19	17	16	19
13	12	13	14	10	11	12	13	8	9	10	11	12	13	14	16	7	8	9	11	13	15	6	11	5	6	7	8	9	10	11	12	5	4	6	7	8	9	10	11	3	4	5	7	8	9	10	3	2	3	4	5	6	7	8	9	2	1	2	3	4	5	7	8	0	1	2	3	4	2	3	4	7	8	3	7	8	9	10	11	7	9	10	8	9	10	12	13	8	9	10	13	12	10	11	14	12	13	15	12	13	13	13	16	15	17	18	17
12	11	12	13	9	10	11	12	9	8	9	10	11	12	13	15	8	7	8	10	12	14	7	10	6	5	6	7	8	9	10	11	6	5	5	6	7	8	9	10	4	3	4	6	7	8	9	4	3	2	3	4	5	6	7	8	3	2	1	2	3	4	6	7	1	0	1	2	3	1	2	3	6	7	2	6	7	8	9	10	6	8	9	7	8	9	11	12	7	8	9	12	11	9	10	13	11	12	14	11	12	12	12	15	14	16	17	16
11	10	11	12	10	9	10	11	10	9	8	9	10	11	12	14	9	8	7	9	11	13	8	9	7	6	5	6	7	8	9	10	7	6	4	5	6	7	8	9	5	4	3	5	6	7	8	5	4	3	2	3	4	5	6	7	4	3	2	1	2	3	5	6	2	1	0	1	2	2	1	2	5	6	3	5	6	7	8	9	5	7	8	6	7	8	10	11	6	7	8	11	10	8	9	12	10	11	13	10	11	11	13	14	13	15	16	15
12	11	10	11	11	10	9	10	11	10	9	8	9	10	11	13	10	9	8	8	10	12	9	8	8	7	6	5	6	7	8	9	8	7	5	4	5	6	7	8	6	5	4	4	5	6	7	6	5	4	3	2	3	4	5	6	5	4	3	2	1	2	4	5	3	2	1	0	1	3	2	1	4	5	4	4	5	6	7	8	4	6	7	5	6	7	9	10	7	6	7	10	9	9	8	11	9	10	12	11	10	12	14	13	14	14	15	14
13	12	11	10	12	11	10	9	12	11	10	9	8	9	10	12	11	10	9	7	9	11	10	7	9	8	7	6	5	6	7	8	9	8	6	5	4	5	6	7	7	6	5	3	4	5	6	7	6	5	4	3	2	3	4	5	6	5	4	3	2	1	3	4	4	3	2	1	0	4	3	2	3	4	5	3	4	5	6	7	5	5	6	6	5	6	8	9	8	7	6	9	8	10	9	10	10	9	11	12	11	13	15	12	15	13	14	15
13	12	13	14	10	11	12	13	10	9	10	11	12	13	14	16	9	8	9	11	13	15	8	11	7	6	7	8	9	10	11	12	7	6	6	7	8	9	10	11	5	4	5	7	8	9	10	5	4	3	4	5	6	7	8	9	4	3	2	3	4	5	7	8	2	1	2	3	4	0	1	2	5	6	1	5	6	7	8	9	5	7	8	6	7	8	10	11	6	7	8	11	10	8	9	12	10	11	13	10	11	11	11	14	13	15	16	15
12	11	12	13	11	10	11	12	11	10	9	10	11	12	13	15	10	9	8	10	12	14	9	10	8	7	6	7	8	9	10	11	8	7	5	6	7	8	9	10	6	5	4	6	7	8	9	6	5	4	3	4	5	6	7	8	5	4	3	2	3	4	6	7	3	2	1	2	3	1	0	1	4	5	2	4	5	6	7	8	4	6	7	5	6	7	9	10	5	6	7	10	9	7	8	11	9	10	12	9	10	10	12	13	12	14	15	14
13	12	11	12	12	11	10	11	12	11	10	9	10	11	12	14	11	10	9	9	11	13	10	9	9	8	7	6	7	8	9	10	9	8	6	5	6	7	8	9	7	6	5	5	6	7	8	7	6	5	4	3	4	5	6	7	6	5	4	3	2	3	5	6	4	3	2	1	2	2	1	0	3	4	3	3	4	5	6	7	3	5	6	4	5	6	8	9	6	5	6	9	8	8	7	10	8	9	11	10	9	11	13	12	13	13	14	13
16	15	14	13	15	14	13	12	15	14	13	12	11	10	9	11	14	13	12	10	8	10	13	8	12	11	10	9	8	7	6	7	12	11	9	8	7	6	5	6	10	9	8	6	5	4	5	10	9	8	7	6	5	4	3	4	9	8	7	6	5	4	2	3	7	6	5	4	3	5	4	3	0	1	6	2	1	2	3	4	6	4	3	7	6	5	5	6	9	8	7	6	7	11	10	7	11	10	8	13	12	14	16	13	16	14	13	16
17	16	15	14	16	15	14	13	16	15	14	13	12	11	10	10	15	14	13	11	9	9	14	9	13	12	11	10	9	8	7	6	13	12	10	9	8	7	6	5	11	10	9	7	6	5	4	11	10	9	8	7	6	5	4	3	10	9	8	7	6	5	3	2	8	7	6	5	4	6	5	4	1	0	7	3	2	1	2	3	7	5	4	8	7	6	4	5	10	9	8	5	8	12	11	8	12	11	9	14	13	15	17	14	17	15	14	17
14	13	14	15	11	12	13	14	11	10	11	12	13	14	15	17	10	9	10	12	14	16	9	12	8	7	8	9	10	11	12	13	8	7	7	8	9	10	11	12	6	5	6	8	9	10	11	6	5	4	5	6	7	8	9	10	5	4	3	4	5	6	8	9	3	2	3	4	5	1	2	3	6	7	0	4	5	6	7	8	4	6	7	5	6	7	9	10	5	6	7	10	9	7	8	11	9	10	12	9	10	10	10	13	12	14	15	14
16	15	14	13	15	14	13	12	15	14	13	12	11	10	11	13	14	13	12	10	10	12	13	8	12	11	10	9	8	7	8	9	12	11	9	8	7	6	7	8	10	9	8	6	5	6	7	10	9	8	7	6	5	4	5	6	9	8	7	6	5	4	4	5	7	6	5	4	3	5	4	3	2	3	4	0	1	2	3	4	4	2	3	5	4	3	5	6	7	6	5	6	5	9	8	7	9	8	8	11	10	12	14	11	14	12	11	14
17	16	15	14	16	15	14	13	16	15	14	13	12	11	10	12	15	14	13	11	9	11	14	9	13	12	11	10	9	8	7	8	13	12	10	9	8	7	6	7	11	10	9	7	6	5	6	11	10	9	8	7	6	5	4	5	10	9	8	7	6	5	3	4	8	7	6	5	4	6	5	4	1	2	5	1	0	1	2	3	5	3	2	6	5	4	4	5	8	7	6	5	6	10	9	6	10	9	7	12	11	13	15	12	15	13	12	15
18	17	16	15	17	16	15	14	17	16	15	14	13	12	11	11	16	15	14	12	10	10	15	10	14	13	12	11	10	9	8	7	14	13	11	10	9	8	7	6	12	11	10	8	7	6	5	12	11	10	9	8	7	6	5	4	11	10	9	8	7	6	4	3	9	8	7	6	5	7	6	5	2	1	6	2	1	0	1	2	6	4	3	7	6	5	3	4	9	8	7	4	7	11	10	7	11	10	8	13	12	14	16	13	16	14	13	16
19	18	17	16	18	17	16	15	18	17	16	15	14	13	12	10	17	16	15	13	11	9	16	11	15	14	13	12	11	10	9	8	15	14	12	11	10	9	8	7	13	12	11	9	8	7	6	13	12	11	10	9	8	7	6	5	12	11	10	9	8	7	5	4	10	9	8	7	6	8	7	6	3	2	7	3	2	1	0	1	7	5	4	8	7	6	4	3	10	9	8	5	8	12	11	8	12	11	9	14	13	15	17	14	17	15	14	17
20	19	18	17	19	18	17	16	19	18	17	16	15	14	13	11	18	17	16	14	12	10	17	12	16	15	14	13	12	11	10	9	16	15	13	12	11	10	9	8	14	13	12	10	9	8	7	14	13	12	11	10	9	8	7	6	13	12	11	10	9	8	6	5	11	10	9	8	7	9	8	7	4	3	8	4	3	2	1	0	6	4	3	7	6	5	3	2	9	8	7	4	7	11	10	7	11	10	8	13	12	14	16	13	16	14	13	16
16	15	14	15	15	14	13	14	15	14	13	12	13	14	15	17	14	13	12	12	14	16	13	12	12	11	10	9	10	11	12	13	12	11	9	8	9	10	11	12	10	9	8	8	9	10	11	10	9	8	7	6	7	8	9	10	9	8	7	6	5	6	8	9	7	6	5	4	5	5	4	3	6	7	4	4	5	6	7	6	0	2	3	1	2	3	5	6	3	2	3	6	5	5	4	7	5	6	8	7	6	8	10	9	10	10	11	10
18	17	16	15	17	16	15	14	17	16	15	14	13	12	13	15	16	15	14	12	12	14	15	10	14	13	12	11	10	9	10	11	14	13	11	10	9	8	9	10	12	11	10	8	7	8	9	12	11	10	9	8	7	6	7	8	11	10	9	8	7	6	6	7	9	8	7	6	5	7	6	5	4	5	6	2	3	4	5	4	2	0	1	3	2	1	3	4	5	4	3	4	3	7	6	5	7	6	6	9	8	10	12	9	12	10	9	12
19	18	17	16	18	17	16	15	18	17	16	15	14	13	12	14	17	16	15	13	11	13	16	11	15	14	13	12	11	10	9	10	15	14	12	11	10	9	8	9	13	12	11	9	8	7	8	13	12	11	10	9	8	7	6	7	12	11	10	9	8	7	5	6	10	9	8	7	6	8	7	6	3	4	7	3	2	3	4	3	3	1	0	4	3	2	2	3	6	5	4	3	4	8	7	4	8	7	5	10	9	11	13	10	13	11	10	13
17	16	15	16	16	15	14	15	16	15	14	13	14	15	16	18	15	14	13	13	15	17	14	13	13	12	11	10	11	12	13	14	13	12	10	9	10	11	12	13	11	10	9	9	10	11	12	11	10	9	8	7	8	9	10	11	10	9	8	7	6	7	9	10	8	7	6	5	6	6	5	4	7	8	5	5	6	7	8	7	1	3	4	0	1	2	4	5	2	1	2	5	4	4	3	6	4	5	7	6	5	7	9	8	9	9	10	9
18	17	16	15	17	16	15	14	17	16	15	14	13	14	15	17	16	15	14	12	14	16	15	12	14	13	12	11	10	11	12	13	14	13	11	10	9	10	11	12	12	11	10	8	9	10	11	12	11	10	9	8	7	8	9	10	11	10	9	8	7	6	8	9	9	8	7	6	5	7	6	5	6	7	6	4	5	6	7	6	2	2	3	1	0	1	3	4	3	2	1	4	3	5	4	5	5	4	6	7	6	8	10	7	10	8	9	10
19	18	17	16	18	17	16	15	18	17	16	15	14	13	14	16	17	16	15	13	13	15	16	11	15	14	13	12	11	10	11	12	15	14	12	11	10	9	10	11	13	12	11	9	8	9	10	13	12	11	10	9	8	7	8	9	12	11	10	9	8	7	7	8	10	9	8	7	6	8	7	6	5	6	7	3	4	5	6	5	3	1	2	2	1	0	2	3	4	3	2	3	2	6	5	4	6	5	5	8	7	9	11	8	11	9	8	11
21	20	19	18	20	19	18	17	20	19	18	17	16	15	14	14	19	18	17	15	13	13	18	13	17	16	15	14	13	12	11	10	17	16	14	13	12	11	10	9	15	14	13	11	10	9	8	15	14	13	12	11	10	9	8	7	14	13	12	11	10	9	7	6	12	11	10	9	8	10	9	8	5	4	9	5	4	3	4	3	5	3	2	4	3	2	0	1	6	5	4	1	4	8	7	4	8	7	5	10	9	11	13	10	13	11	10	13
22	21	20	19	21	20	19	18	21	20	19	18	17	16	15	13	20	19	18	16	14	12	19	14	18	17	16	15	14	13	12	11	18	17	15	14	13	12	11	10	16	15	14	12	11	10	9	16	15	14	13	12	11	10	9	8	15	14	13	12	11	10	8	7	13	12	11	10	9	11	10	9	6	5	10	6	5	4	3	2	6	4	3	5	4	3	1	0	7	6	5	2	5	9	8	5	9	8	6	11	10	12	14	11	14	12	11	14
17	16	17	18	16	15	16	17	16	15	14	15	16	17	18	20	15	14	13	15	17	19	14	15	13	12	11	12	13	14	15	16	13	12	10	11	12	13	14	15	11	10	9	11	12	13	14	11	10	9	8	9	10	11	12	13	10	9	8	7	8	9	11	12	8	7	6	7	8	6	5	6	9	10	5	7	8	9	10	9	3	5	6	2	3	4	6	7	0	1	2	5	4	2	3	6	4	5	7	4	5	5	7	8	7	9	10	9
18	17	16	17	17	16	15	16	17	16	15	14	15	16	17	19	16	15	14	14	16	18	15	14	14	13	12	11	12	13	14	15	14	13	11	10	11	12	13	14	12	11	10	10	11	12	13	12	11	10	9	8	9	10	11	12	11	10	9	8	7	8	10	11	9	8	7	6	7	7	6	5	8	9	6	6	7	8	9	8	2	4	5	1	2	3	5	6	1	0	1	4	3	3	2	5	3	4	6	5	4	6	8	7	8	8	9	8
19	18	17	16	18	17	16	15	18	17	16	15	14	15	16	18	17	16	15	13	15	17	16	13	15	14	13	12	11	12	13	14	15	14	12	11	10	11	12	13	13	12	11	9	10	11	12	13	12	11	10	9	8	9	10	11	12	11	10	9	8	7	9	10	10	9	8	7	6	8	7	6	7	8	7	5	6	7	8	7	3	3	4	2	1	2	4	5	2	1	0	3	2	4	3	4	4	3	5	6	5	7	9	6	9	7	8	9
22	21	20	19	21	20	19	18	21	20	19	18	17	16	15	15	20	19	18	16	14	14	19	14	18	17	16	15	14	13	12	11	18	17	15	14	13	12	11	10	16	15	14	12	11	10	9	16	15	14	13	12	11	10	9	8	15	14	13	12	11	10	8	7	13	12	11	10	9	11	10	9	6	5	10	6	5	4	5	4	6	4	3	5	4	3	1	2	5	4	3	0	3	7	6	3	7	6	4	9	8	10	12	9	12	10	9	12
21	20	19	18	20	19	18	17	20	19	18	17	16	15	16	18	19	18	17	15	15	17	18	13	17	16	15	14	13	12	13	14	17	16	14	13	12	11	12	13	15	14	13	11	10	11	12	15	14	13	12	11	10	9	10	11	14	13	12	11	10	9	9	10	12	11	10	9	8	10	9	8	7	8	9	5	6	7	8	7	5	3	4	4	3	2	4	5	4	3	2	3	0	4	3	2	4	3	3	6	5	7	9	6	9	7	6	9
19	18	19	20	18	17	18	19	18	17	16	17	18	19	20	22	17	16	15	17	19	21	16	17	15	14	13	14	15	16	17	18	15	14	12	13	14	15	16	17	13	12	11	13	14	15	16	13	12	11	10	11	12	13	14	15	12	11	10	9	10	11	13	14	10	9	8	9	10	8	7	8	11	12	7	9	10	11	12	11	5	7	8	4	5	6	8	9	2	3	4	7	4	0	1	4	2	3	5	2	3	3	5	6	5	7	8	7
20	19	18	19	19	18	17	18	19	18	17	16	17	18	19	21	18	17	16	16	18	20	17	16	16	15	14	13	14	15	16	17	16	15	13	12	13	14	15	16	14	13	12	12	13	14	15	14	13	12	11	10	11	12	13	14	13	12	11	10	9	10	12	13	11	10	9	8	9	9	8	7	10	11	8	8	9	10	11	10	4	6	7	3	4	5	7	8	3	2	3	6	3	1	0	3	1	2	4	3	2	4	6	5	6	6	7	6
23	22	21	20	22	21	20	19	22	21	20	19	18	17	16	18	21	20	19	17	15	17	20	15	19	18	17	16	15	14	13	14	19	18	16	15	14	13	12	13	17	16	15	13	12	11	12	17	16	15	14	13	12	11	10	11	16	15	14	13	12	11	9	10	14	13	12	11	10	12	11	10	7	8	11	7	6	7	8	7	7	5	4	6	5	4	4	5	6	5	4	3	2	4	3	0	4	3	1	6	5	7	9	6	9	7	6	9
21	20	19	20	20	19	18	19	20	19	18	17	18	19	20	22	19	18	17	17	19	21	18	17	17	16	15	14	15	16	17	18	17	16	14	13	14	15	16	17	15	14	13	13	14	15	16	15	14	13	12	11	12	13	14	15	14	13	12	11	10	11	13	14	12	11	10	9	10	10	9	8	11	12	9	9	10	11	12	11	5	7	8	4	5	6	8	9	4	3	4	7	4	2	1	4	0	1	3	2	1	3	5	4	5	5	6	5
22	21	20	19	21	20	19	18	21	20	19	18	17	18	19	21	20	19	18	16	18	20	19	16	18	17	16	15	14	15	16	17	18	17	15	14	13	14	15	16	16	15	14	12	13	14	15	16	15	14	13	12	11	12	13	14	15	14	13	12	11	10	12	13	13	12	11	10	9	11	10	9	10	11	10	8	9	10	11	10	6	6	7	5	4	5	7	8	5	4	3	6	3	3	2	3	1	0	2	3	2	4	6	3	6	4	5	6
24	23	22	21	23	22	21	20	23	22	21	20	19	18	17	19	22	21	20	18	16	18	21	16	20	19	18	17	16	15	14	15	20	19	17	16	15	14	13	14	18	17	16	14	13	12	13	18	17	16	15	14	13	12	11	12	17	16	15	14	13	12	10	11	15	14	13	12	11	13	12	11	8	9	12	8	7	8	9	8	8	6	5	7	6	5	5	6	7	6	5	4	3	5	4	1	3	2	0	5	4	6	8	5	8	6	5	8
21	20	21	22	20	19	20	21	20	19	18	19	20	21	22	24	19	18	17	19	21	23	18	19	17	16	15	16	17	18	19	20	17	16	14	15	16	17	18	19	15	14	13	15	16	17	18	15	14	13	12	13	14	15	16	17	14	13	12	11	12	13	15	16	12	11	10	11	12	10	9	10	13	14	9	11	12	13	14	13	7	9	10	6	7	8	10	11	4	5	6	9	6	2	3	6	2	3	5	0	1	1	3	4	3	5	6	5
22	21	20	21	21	20	19	20	21	20	19	18	19	20	21	23	20	19	18	18	20	22	19	18	18	17	16	15	16	17	18	19	18	17	15	14	15	16	17	18	16	15	14	14	15	16	17	16	15	14	13	12	13	14	15	16	15	14	13	12	11	12	14	15	13	12	11	10	11	11	10	9	12	13	10	10	11	12	13	12	6	8	9	5	6	7	9	10	5	4	5	8	5	3	2	5	1	2	4	1	0	2	4	3	4	4	5	4
22	21	22	23	21	20	21	22	21	20	19	20	21	22	23	25	20	19	18	20	22	24	19	20	18	17	16	17	18	19	20	21	18	17	15	16	17	18	19	20	16	15	14	16	17	18	19	16	15	14	13	14	15	16	17	18	15	14	13	12	13	14	16	17	13	12	11	12	13	11	10	11	14	15	10	12	13	14	15	14	8	10	11	7	8	9	11	12	5	6	7	10	7	3	4	7	3	4	6	1	2	0	2	3	2	4	5	4
24	23	24	25	21	22	23	24	21	20	21	22	23	24	25	27	20	19	20	22	24	26	19	22	18	17	18	19	20	21	22	23	18	17	17	18	19	20	21	22	16	15	16	18	19	20	21	16	15	14	15	16	17	18	19	20	15	14	13	14	15	16	18	19	13	12	13	14	15	11	12	13	16	17	10	14	15	16	17	16	10	12	13	9	10	11	13	14	7	8	9	12	9	5	6	9	5	6	8	3	4	2	0	3	2	4	5	4
24	23	24	25	23	22	23	24	23	22	21	22	23	24	25	27	22	21	20	22	24	26	21	22	20	19	18	19	20	21	22	23	20	19	17	18	19	20	21	22	18	17	16	18	19	20	21	18	17	16	15	16	17	18	19	20	17	16	15	14	15	16	18	19	15	14	13	14	15	13	12	13	16	17	12	14	15	16	17	16	10	12	13	9	10	11	13	14	7	8	9	12	9	5	6	9	5	6	8	3	4	2	2	3	0	2	3	2
26	25	24	25	25	24	23	24	25	24	23	22	23	24	25	27	24	23	22	22	24	26	23	22	22	21	20	19	20	21	22	23	22	21	19	18	19	20	21	22	20	19	18	18	19	20	21	20	19	18	17	16	17	18	19	20	19	18	17	16	15	16	18	19	17	16	15	14	15	15	14	13	16	17	14	14	15	16	17	16	10	12	13	9	10	11	13	14	9	8	9	12	9	7	6	9	5	6	8	5	4	4	4	3	2	2	3	0

	
	
	
	
	]
